absEta_1.566_2-bad	runNumber	206897	207220	1.0043	0.0011
absEta_1.566_2-gold	runNumber	207221	207315	0.9934	0.0011
absEta_1.566_2-bad	runNumber	207221	207315	1.0039	0.0011
absEta_1.566_2-gold	runNumber	207316	207489	0.9930	0.0010
absEta_1.566_2-bad	runNumber	207316	207489	1.0034	0.0010
absEta_1.566_2-gold	runNumber	207490	207919	0.9933	0.0009
absEta_1.566_2-bad	runNumber	207490	207919	1.0037	0.0009
absEta_1.566_2-gold	runNumber	207920	208351	0.9928	0.0011
absEta_1.566_2-bad	runNumber	207920	208351	1.0032	0.0011
absEta_1.566_2-gold	runNumber	208352	208686	0.9928	0.0009
absEta_1.566_2-bad	runNumber	208352	208686	1.0032	0.0009
absEta_2_2.5-bad	runNumber	190645	190781	1.0106	0.0022
absEta_2_2.5-gold	runNumber	190645	190781	0.9971	0.0022
absEta_2_2.5-bad	runNumber	190782	191042	1.0058	0.0020
absEta_2_2.5-gold	runNumber	190782	191042	0.9924	0.0020
absEta_2_2.5-bad	runNumber	191043	191720	1.0099	0.0010
absEta_2_2.5-gold	runNumber	191043	191720	0.9964	0.0010
absEta_2_2.5-bad	runNumber	191721	193833	1.0098	0.0011
absEta_2_2.5-gold	runNumber	191721	193833	0.9963	0.0011
absEta_2_2.5-bad	runNumber	193834	194116	1.0095	0.0011
absEta_2_2.5-gold	runNumber	193834	194116	0.9960	0.0011
absEta_2_2.5-bad	runNumber	194117	194427	1.0098	0.0010
absEta_2_2.5-gold	runNumber	194117	194427	0.9963	0.0010
absEta_2_2.5-bad	runNumber	194428	194618	1.0085	0.0010
absEta_2_2.5-gold	runNumber	194428	194618	0.9951	0.0010
absEta_2_2.5-bad	runNumber	194619	194789	1.0078	0.0010
absEta_2_2.5-gold	runNumber	194619	194789	0.9943	0.0010
absEta_2_2.5-bad	runNumber	194790	195111	1.0088	0.0010
absEta_2_2.5-gold	runNumber	194790	195111	0.9954	0.0010
absEta_2_2.5-bad	runNumber	195112	195377	1.0092	0.0010
absEta_2_2.5-gold	runNumber	195112	195377	0.9958	0.0010
absEta_2_2.5-bad	runNumber	195378	195398	1.0100	0.0010
absEta_2_2.5-gold	runNumber	195378	195398	0.9965	0.0010
absEta_2_2.5-bad	runNumber	195399	195657	1.0097	0.0010
absEta_2_2.5-gold	runNumber	195399	195657	0.9962	0.0010
absEta_2_2.5-bad	runNumber	195658	195918	1.0080	0.0011
absEta_2_2.5-gold	runNumber	195658	195918	0.9945	0.0011
absEta_2_2.5-bad	runNumber	195919	196198	1.0085	0.0010
absEta_2_2.5-gold	runNumber	195919	196198	0.9950	0.0010
absEta_2_2.5-bad	runNumber	196199	196356	1.0068	0.0011
absEta_2_2.5-gold	runNumber	196199	196356	0.9934	0.0011
absEta_2_2.5-bad	runNumber	196357	198115	1.0089	0.0009
absEta_2_2.5-gold	runNumber	196357	198115	0.9955	0.0009
absEta_2_2.5-bad	runNumber	198116	198940	1.0110	0.0009
absEta_2_2.5-gold	runNumber	198116	198940	0.9975	0.0009
absEta_2_2.5-bad	runNumber	198941	199317	1.0096	0.0009
absEta_2_2.5-gold	runNumber	198941	199317	0.9961	0.0009
absEta_2_2.5-bad	runNumber	199318	199428	1.0102	0.0010
absEta_2_2.5-gold	runNumber	199318	199428	0.9967	0.0010
absEta_2_2.5-bad	runNumber	199429	199697	1.0109	0.0009
absEta_2_2.5-gold	runNumber	199429	199697	0.9974	0.0008
absEta_2_2.5-bad	runNumber	199698	199832	1.0092	0.0010
absEta_2_2.5-gold	runNumber	199698	199832	0.9957	0.0010
absEta_2_2.5-bad	runNumber	199833	199960	1.0116	0.0010
absEta_2_2.5-gold	runNumber	199833	199960	0.9981	0.0010
absEta_2_2.5-bad	runNumber	199961	200151	1.0106	0.0010
absEta_2_2.5-gold	runNumber	199961	200151	0.9971	0.0010
absEta_2_2.5-bad	runNumber	200152	200490	1.0098	0.0009
absEta_2_2.5-gold	runNumber	200152	200490	0.9963	0.0009
absEta_2_2.5-bad	runNumber	200491	200991	1.0095	0.0010
absEta_2_2.5-gold	runNumber	200491	200991	0.9961	0.0010
absEta_2_2.5-bad	runNumber	200992	201201	1.0127	0.0009
absEta_2_2.5-gold	runNumber	200992	201201	0.9992	0.0009
absEta_2_2.5-bad	runNumber	201202	201624	1.0105	0.0011
absEta_2_2.5-gold	runNumber	201202	201624	0.9971	0.0011
absEta_2_2.5-bad	runNumber	201625	201707	1.0096	0.0010
absEta_2_2.5-gold	runNumber	201625	201707	0.9961	0.0010
absEta_2_2.5-bad	runNumber	201708	202059	1.0113	0.0009
absEta_2_2.5-gold	runNumber	201708	202059	0.9978	0.0009
absEta_2_2.5-bad	runNumber	202060	202204	1.0116	0.0010
absEta_2_2.5-gold	runNumber	202060	202204	0.9981	0.0010
absEta_2_2.5-bad	runNumber	202205	202332	1.0094	0.0010
absEta_2_2.5-gold	runNumber	202205	202332	0.9959	0.0010
absEta_2_2.5-bad	runNumber	202333	202972	1.0094	0.0010
absEta_2_2.5-gold	runNumber	202333	202972	0.9959	0.0010
absEta_2_2.5-bad	runNumber	202973	203002	1.0109	0.0013
absEta_2_2.5-gold	runNumber	202973	203002	0.9974	0.0013
absEta_2_2.5-bad	runNumber	203003	203852	1.0014	0.0033
absEta_2_2.5-gold	runNumber	203003	203852	0.9881	0.0033
absEta_2_2.5-bad	runNumber	203853	204099	1.0066	0.0010
absEta_2_2.5-gold	runNumber	203853	204099	0.9931	0.0010
absEta_2_2.5-bad	runNumber	204100	204562	1.0089	0.0011
absEta_2_2.5-gold	runNumber	204100	204562	0.9955	0.0011
absEta_2_2.5-bad	runNumber	204563	205085	1.0069	0.0009
absEta_2_2.5-gold	runNumber	204563	205085	0.9935	0.0009
absEta_2_2.5-bad	runNumber	205086	205310	1.0049	0.0010
absEta_2_2.5-gold	runNumber	205086	205310	0.9915	0.0010
absEta_2_2.5-bad	runNumber	205311	205617	1.0062	0.0010
absEta_2_2.5-gold	runNumber	205311	205617	0.9927	0.0010
absEta_2_2.5-bad	runNumber	205618	205825	1.0069	0.0010
absEta_2_2.5-gold	runNumber	205618	205825	0.9934	0.0010
absEta_2_2.5-bad	runNumber	205826	206207	1.0080	0.0010
absEta_2_2.5-gold	runNumber	205826	206207	0.9946	0.0010
absEta_2_2.5-bad	runNumber	206208	206389	1.0075	0.0010
absEta_2_2.5-gold	runNumber	206208	206389	0.9941	0.0010
absEta_2_2.5-bad	runNumber	206390	206483	1.0092	0.0010
absEta_2_2.5-gold	runNumber	206390	206483	0.9957	0.0010
absEta_2_2.5-bad	runNumber	206484	206597	1.0060	0.0010
absEta_2_2.5-gold	runNumber	206484	206597	0.9926	0.0010
absEta_2_2.5-bad	runNumber	206598	206896	1.0078	0.0011
absEta_2_2.5-gold	runNumber	206598	206896	0.9943	0.0011
absEta_2_2.5-bad	runNumber	206897	207220	1.0095	0.0011
absEta_2_2.5-gold	runNumber	206897	207220	0.9960	0.0011
absEta_2_2.5-bad	runNumber	207221	207315	1.0085	0.0010
absEta_2_2.5-gold	runNumber	207221	207315	0.9950	0.0010
absEta_2_2.5-bad	runNumber	207316	207489	1.0059	0.0010
absEta_2_2.5-gold	runNumber	207316	207489	0.9925	0.0010
absEta_2_2.5-bad	runNumber	207490	207919	1.0052	0.0009
absEta_2_2.5-gold	runNumber	207490	207919	0.9918	0.0009
absEta_2_2.5-bad	runNumber	207920	208351	1.0093	0.0010
absEta_2_2.5-gold	runNumber	207920	208351	0.9959	0.0010
absEta_2_2.5-bad	runNumber	208352	208686	1.0082	0.0009
absEta_2_2.5-gold	runNumber	208352	208686	0.9948	0.0009
